openTime,open,high,low,close,volume,closeTime,QuoteAssetVolume,NumberOfTrades,BaseTBAV,QuoteTBAV,Ignore
1606438260000,17325.0,17338.4,17308.38,17333.0,101.929437,1606438319999,1766004.85006394,1973,58.049683,1005761.6171122,0
1606438320000,17333.0,17353.66,17330.91,17340.0,229.269818,1606438379999,3976290.81092648,1968,157.339586,2728846.6523269,0
1606438380000,17340.0,17340.0,17323.06,17340.0,134.296338,1606438439999,2327851.89768478,1704,62.988739,1091950.64999305,0
1606438440000,17340.0,17350.0,17329.99,17350.0,328.750147,1606438499999,5700289.59982395,1530,294.068377,5099043.51093416,0
1606438500000,17350.0,17364.57,17341.11,17363.79,83.2991,1606438559999,1445396.37088119,1399,59.657569,1035204.00653794,0
1606438560000,17363.79,17375.01,17356.62,17373.11,79.672813,1606438619999,1383442.53972114,1294,57.348085,995837.20028931,0
1606438620000,17373.1,17374.67,17344.18,17346.96,64.631872,1606438679999,1121938.78577718,1230,28.538952,495402.84872566,0
1606438680000,17346.97,17373.0,17343.6,17371.52,46.298036,1606438739999,803729.01091579,1010,25.733795,446701.51147902,0
1606438740000,17371.53,17400.0,17371.53,17393.73,171.592471,1606438799999,2984138.41424419,1875,121.922216,2120425.96934989,0
1606438800000,17395.34,17430.91,17395.33,17424.6,168.097758,1606438859999,2927951.15613134,2403,133.602581,2326998.76736069,0
1606438860000,17424.59,17447.0,17424.47,17436.41,118.404429,1606438919999,2064677.72808844,2136,67.120873,1170493.18290123,0
1606438920000,17438.21,17457.62,17408.4,17408.4,255.561521,1606438979999,4455819.11696231,2678,112.568369,1963038.90193264,0
1606438980000,17408.4,17414.98,17357.35,17361.25,130.027961,1606439039999,2260700.5800469,2332,45.680127,794294.8751378,0
1606439040000,17361.26,17408.19,17350.0,17387.91,156.762291,1606439099999,2724368.03183062,1948,97.444747,1693875.34441144,0
1606439100000,17387.92,17388.39,17348.4,17349.21,78.64598199999998,1606439159999,1365819.61303961,1543,34.293647,595579.25271794,0
1606439160000,17349.21,17358.68,17335.0,17355.42,55.885452,1606439219999,969293.79315238,1365,26.061561,452009.11360472,0
1606439220000,17355.42,17358.33,17335.49,17342.4,46.194177,1606439279999,801143.05408389,1082,22.714181,393942.47515984,0
1606439280000,17342.4,17353.51,17327.62,17331.91,67.632245,1606439339999,1172639.15062365,1156,24.153224,418839.41402819,0
1606439340000,17331.91,17357.0,17330.0,17342.5,42.337356,1606439399999,734161.15703276,932,23.717317,411263.18518578,0
1606439400000,17342.5,17381.36,17340.08,17371.99,38.790026,1606439459999,673327.99776003,842,24.455423,424561.06990659,0
1606439460000,17371.99,17377.2,17341.0,17341.0,45.335345,1606439519999,787107.96850229,1154,17.417379999999998,302419.96291152,0
1606439520000,17341.0,17345.01,17321.59,17334.61,53.398887,1606439579999,925634.08318517,1049,19.851644,344113.99375631,0
1606439580000,17334.6,17424.28,17333.11,17424.28,77.122831,1606439639999,1341017.53293128,1575,37.287287,648211.67012205,0
1606439640000,17422.51,17449.19,17384.0,17385.63,137.738542,1606439699999,2398837.54305184,1881,79.901436,1391727.20271992,0
1606439700000,17385.64,17405.28,17361.77,17399.03,70.96934399999998,1606439759999,1233674.53576069,1360,35.92954500000001,624527.48207995,0
1606439760000,17399.03,17441.01,17398.52,17441.01,89.571915,1606439819999,1559475.57348726,1362,51.919027,903860.18194214,0
1606439820000,17437.54,17455.23,17418.0,17420.82,70.730338,1606439879999,1233543.45258013,1561,34.88541,608482.36384172,0
1606439880000,17419.84,17420.07,17382.39,17390.95,76.31688199999998,1606439939999,1327842.39269458,1521,26.301331,457572.7709344,0
1606439940000,17390.94,17414.82,17385.0,17405.52,36.783141,1606439999999,639940.14413602,826,16.855415,293241.43975959,0
1606440000000,17405.52,17413.1,17385.0,17399.92,36.357059,1606440059999,632401.27927419,1151,17.938517,312043.42121762,0
1606440060000,17399.92,17405.5,17365.0,17366.88,44.676215,1606440119999,776583.40322529,1195,17.201,298980.85196453,0
1606440120000,17366.88,17366.88,17326.92,17346.81,91.206087,1606440179999,1582309.6778248,1437,34.440748,597473.8200118,0
1606440180000,17346.82,17363.65,17346.82,17350.48,35.972054,1606440239999,624299.03553104,839,16.387855,284417.55100266,0
1606440240000,17350.32,17369.49,17342.6,17344.83,45.903938,1606440299999,796646.62905615,835,23.834682,413665.36563783,0
1606440300000,17344.83,17350.0,17323.5,17334.61,47.496404,1606440359999,823431.08403511,1173,16.482986,285784.5505828,0
1606440360000,17334.61,17380.0,17332.5,17379.81,44.317586,1606440419999,769606.2703307,986,26.281581,456388.1938748,0
1606440420000,17379.81,17381.51,17356.51,17369.9,59.166348,1606440479999,1027583.51797991,934,38.106232,661766.87373967,0
1606440480000,17369.9,17386.0,17369.9,17384.53,25.476293,1606440539999,442697.34786952,580,18.204682,316341.61776657,0
1606440540000,17384.53,17384.53,17335.0,17341.49,44.179288,1606440599999,766770.49640339,947,14.655559,254316.61108147,0
1606440600000,17341.49,17373.57,17335.03,17361.19,36.038873,1606440659999,625543.70603871,812,18.467822,320513.32807456,0
1606440660000,17361.19,17380.0,17356.16,17369.84,27.587816,1606440719999,479240.68661949,751,11.345131,197069.69572837,0
1606440720000,17369.85,17404.6,17360.0,17404.59,65.657116,1606440779999,1141529.88935506,1089,52.998147,921553.92094957,0
1606440780000,17404.59,17427.4,17404.11,17426.44,54.315059,1606440839999,945995.25622934,1088,39.320582,684859.14649484,0
1606440840000,17426.44,17426.44,17384.76,17397.92,87.235434,1606440899999,1518116.13645142,1261,39.489589,687202.37649378,0
1606440900000,17397.92,17420.0,17397.91,17418.09,32.350434,1606440959999,563299.59994256,732,22.749945,396131.39581104,0
1606440960000,17418.08,17420.0,17400.0,17400.0,68.413569,1606441019999,1190861.49809632,1070,18.757047,326491.04965664,0
1606441020000,17400.0,17400.01,17364.95,17366.23,110.54514,1606441079999,1921538.3619577,1445,20.767067,360835.76453721,0
1606441080000,17366.23,17366.74,17351.0,17353.91,63.61025,1606441139999,1104195.70484395,1163,17.941188,311403.64270951,0
1606441140000,17353.91,17377.4,17344.21,17346.19,83.560435,1606441199999,1450330.14782633,994,22.250594,386344.63901687,0
1606441200000,17346.19,17359.52,17346.19,17357.17,35.451026,1606441259999,615298.42237378,941,17.204645000000006,298595.01143440005,0
1606441260000,17357.18,17405.5,17356.85,17396.46,37.381571,1606441319999,649868.66065176,1037,15.532934,270016.88060238,0
1606441320000,17396.39,17410.0,17391.01,17407.74,46.053426,1606441379999,801436.83968358,1127,10.767639,187368.27135655,0
1606441380000,17407.73,17417.38,17388.31,17392.2,67.422363,1606441439999,1173251.77266772,1120,21.254976,369870.08158959,0
1606441440000,17392.2,17392.95,17375.5,17389.74,60.949991,1606441499999,1059597.36678459,1039,29.731249,516869.0402257,0
1606441500000,17390.3,17395.0,17347.14,17357.42,89.418325,1606441559999,1553596.50875935,1401,26.335996,457372.43565409,0
1606441560000,17357.42,17376.74,17348.4,17352.17,38.651963,1606441619999,671089.61939618,1139,21.431351,372117.83668525,0
1606441620000,17352.16,17370.77,17342.43,17349.44,44.086947,1606441679999,765092.92531408,1438,17.684479,306909.57228116,0
1606441680000,17349.43,17368.4,17349.43,17357.43,32.926911,1606441739999,571599.01366036,912,8.687909,150810.67159699,0
1606441740000,17357.43,17357.43,17327.8,17327.8,49.762842,1606441799999,863128.89993441,852,12.328234,213854.76559941,0
1606441800000,17327.81,17385.1,17325.9,17382.81,91.001497,1606441859999,1579718.87618048,1344,38.291374,664478.51535152,0
1606441860000,17383.0,17402.91,17380.51,17382.6,33.341215000000005,1606441919999,579812.35526547,911,17.310596,301055.52759212,0
1606441920000,17382.59,17387.33,17358.4,17363.09,26.643404,1606441979999,462799.1449016,595,12.664247,219954.8292566,0
1606441980000,17363.1,17378.4,17360.95,17361.51,32.361844,1606442039999,562073.27065178,676,18.239932,316772.34986548,0
1606442040000,17361.5,17362.11,17333.33,17333.33,38.534698,1606442099999,668522.89614944,951,20.356081,353139.1594767,0
1606442100000,17333.04,17343.38,17318.88,17318.88,49.146572,1606442159999,851874.38273654,1007,13.544221,234797.77789050003,0
1606442160000,17318.76,17333.97,17288.63,17290.01,115.659519,1606442219999,2001919.82281493,1847,36.263212,627759.83643692,0
1606442220000,17290.01,17301.43,17266.08,17293.95,88.766302,1606442279999,1533944.22738411,1718,42.744783,738806.42462648,0
1606442280000,17293.38,17301.42,17289.54,17300.99,31.993228,1606442339999,553367.71598206,823,18.870383,326392.5776902,0
1606442340000,17301.0,17341.36,17298.4,17306.48,96.4605,1606442399999,1670410.62647621,1237,72.788675,1260623.73090535,0
1606442400000,17306.48,17314.7,17276.92,17299.93,86.166702,1606442459999,1490601.86827681,1415,38.786281,670956.9533198001,0
1606442460000,17299.92,17320.0,17291.74,17302.88,36.303166,1606442519999,628344.43949502,926,19.822901,343143.42974553,0
1606442520000,17302.87,17318.4,17299.82,17311.46,34.800221,1606442579999,602298.38269144,728,18.010718,311672.41871681,0
1606442580000,17311.46,17313.26,17282.28,17284.96,33.996843,1606442639999,588072.11126556,731,10.062473,174064.51105783,0
1606442640000,17284.95,17288.49,17265.5,17284.06,33.719927,1606442699999,582553.17625965,903,11.778228,203464.02511686,0
1606442700000,17284.1,17297.0,17253.52,17258.01,41.695338,1606442759999,720098.86661108,1107,11.567716,199827.06450455,0
1606442760000,17258.01,17263.82,17226.16,17231.3,98.155347,1606442819999,1692248.3473607,1456,40.204984,693169.86761771,0
1606442820000,17231.3,17251.77,17216.94,17248.52,64.902355,1606442879999,1118309.06881938,1177,43.64172,752079.64828272,0
1606442880000,17248.52,17256.5,17230.65,17252.5,46.898473,1606442939999,808698.24015258,869,28.153801,485478.32427323,0
1606442940000,17251.32,17261.5,17224.58,17232.24,45.717914,1606442999999,788366.06394476,810,23.997911,413802.76770819,0
1606443000000,17232.24,17250.39,17227.33,17231.62,25.896743,1606443059999,446354.06403453,802,12.774437,220166.08556419,0
1606443060000,17231.62,17231.62,17201.99,17210.73,33.622173,1606443119999,578691.88771732,910,12.122732,208676.88642691,0
1606443120000,17210.71,17238.16,17210.71,17238.15,35.764514,1606443179999,615876.37554955,898,25.874457,445539.07563619,0
1606443180000,17238.15,17257.26,17228.4,17231.43,42.833458,1606443239999,738641.70494274,879,19.177235,330707.23719699,0
1606443240000,17231.43,17236.5,17173.55,17192.11,94.021469,1606443299999,1617536.40109057,1690,27.483889,472769.84839611,0
1606443300000,17194.0,17197.83,17164.48,17173.07,149.529325,1606443359999,2569354.12041898,1885,49.658955,853272.64609666,0
1606443360000,17173.07,17196.08,17151.28,17196.07,76.487081,1606443419999,1313402.73610945,1698,38.283139,657552.26604095,0
1606443420000,17196.08,17218.4,17190.51,17193.13,33.549487,1606443479999,577258.49808524,1075,23.925873,411696.32778609,0
